id	objects
86836	['digital clock', 'matchstick', 'nematode, nematode worm, roundworm', 'jellyfish', 'ladle']
89722	['dugong, Dugong dugon', 'bulletproof vest', 'maraca', 'bearskin, busby, shako', 'gong, tam-tam', 'milk can', 'oil filter', 'whiskey jug']
85708	['sandbar, sand bar', 'valley, vale', 'volcano', 'lakeside, lakeshore']
80589	['airship, dirigible', 'missile', 'bobsled, bobsleigh, bob', 'promontory, headland, head, foreland', 'cliff, drop, drop-off', 'alp']
80663	['poncho', 'monitor', 'lakeside, lakeshore', 'doormat, welcome mat', 'digital clock', 'balloon', 'window screen', 'hay', 'valley, vale', 'rapeseed', 'screen, CRT screen', 'matchstick', 'stole', 'wool, woolen, woollen', 'jellyfish']
87101	['pelican', 'warplane, military plane', 'airliner', 'wing', 'kite']
80585	['car mirror', 'balloon', 'airliner', 'web site, website, internet site, site', 'airship, dirigible', 'parachute, chute', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'radio telescope, radio reflector', 'volcano', 'warplane, military plane', 'wing']
80586	[]
79949	['butternut squash', 'Band Aid', 'barn', 'worm fence, snake fence, snake-rail fence, Virginia fence', 'boathouse', 'bell cote, bell cot', 'ice lolly, lolly, lollipop, popsicle', 'church, church building']
88134	['nail', 'chime, bell, gong', 'drum, membranophone, tympan', 'wooden spoon', 'gong, tam-tam']
88137	['minibus', 'geyser', 'lakeside, lakeshore', 'mountain tent', 'airship, dirigible', 'recreational vehicle, RV, R.V.', 'bathtub, bathing tub, bath, tub', 'minivan', 'sandbar, sand bar', 'convertible', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'alp']
87043	['television, television system', 'web site, website, internet site, site', 'modem', 'monitor', 'oscilloscope, scope, cathode-ray oscilloscope, CRO']
88131	['mountain bike, all-terrain bike, off-roader', 'bicycle-built-for-two, tandem bicycle, tandem']
81346	['megalith, megalithic structure', 'jeep, landrover', 'valley, vale', 'airship, dirigible', 'beacon, lighthouse, beacon light, pharos', 'dam, dike, dyke', 'lakeside, lakeshore', 'school bus', 'traffic light, traffic signal, stoplight', 'street sign', 'parachute, chute', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'Arabian camel, dromedary, Camelus dromedarius', 'volcano', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca']
86597	['fountain', 'hourglass', 'bubble', 'projector', 'spotlight, spot']
79691	['valley, vale', 'cliff, drop, drop-off', 'alp', 'promontory, headland, head, foreland']
77629	['suspension bridge', 'spotlight, spot', 'window screen', 'fountain', 'flagpole, flagstaff', 'chainlink fence', 'pier', 'wing', 'fireboat', 'stage']
79693	['street sign', 'pole', 'beacon, lighthouse, beacon light, pharos', 'seashore, coast, seacoast, sea-coast', 'lakeside, lakeshore']
91032	['television, television system', 'tub, vat', 'tray', 'jigsaw puzzle', 'rain barrel']
88031	['drilling platform, offshore rig', 'English setter', 'vizsla, Hungarian pointer', 'paddle, boat paddle', 'German short-haired pointer', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'crutch', 'suspension bridge', 'Newfoundland, Newfoundland dog', 'redbone', 'pier', 'wreck']
88032	['drilling platform, offshore rig', 'English setter', 'vizsla, Hungarian pointer', 'paddle, boat paddle', 'German short-haired pointer', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'crutch', 'suspension bridge', 'Newfoundland, Newfoundland dog', 'redbone', 'pier', 'wreck']
90652	['sea snake', 'snowmobile', 'alp', 'cup', 'pool table, billiard table, snooker table', 'ant, emmet, pismire', 'valley, vale', 'ski', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'ping-pong ball', 'envelope', 'web site, website, internet site, site', 'parachute, chute', 'perfume, essence', 'tiger shark, Galeocerdo cuvieri', 'abacus', 'jellyfish', 'dogsled, dog sled, dog sleigh', 'typewriter keyboard', 'lipstick, lip rouge', 'solar dish, solar collector, solar furnace', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca']
83647	['scoreboard', 'monitor']
79195	['triumphal arch', 'obelisk', 'dock, dockage, docking facility', 'mosque', 'space shuttle', 'planetarium', 'bell cote, bell cot', 'flagpole, flagstaff', 'crane', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'pier', 'mobile home, manufactured home']
79193	['triumphal arch', 'obelisk', 'dock, dockage, docking facility', 'mosque', 'space shuttle', 'planetarium', 'bell cote, bell cot', 'flagpole, flagstaff', 'crane', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'pier', 'mobile home, manufactured home']
88951	['minibus', 'tiger shark, Galeocerdo cuvieri', 'parachute, chute', 'recreational vehicle, RV, R.V.', 'hammerhead, hammerhead shark', 'minivan', 'sandbar, sand bar', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'wing', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
79190	['sarong', 'maillot', 'web site, website, internet site, site', 'seashore, coast, seacoast, sea-coast', 'swimming trunks, bathing trunks', 'bikini, two-piece']
86319	['monastery', 'stupa, tope', 'torch', 'carousel, carrousel, merry-go-round, roundabout, whirligig', 'palace']
81227	['kite', 'vulture', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'warplane, military plane', 'wing']
88305	['nematode, nematode worm, roundworm', 'book jacket, dust cover, dust jacket, dust wrapper', 'obelisk', 'balloon', 'lakeside, lakeshore', 'airship, dirigible', 'web site, website, internet site, site', 'parachute, chute', 'hay', "jack-o'-lantern", 'jellyfish', 'matchstick', 'digital clock']
83090	['notebook, notebook computer', 'screw', 'nematode, nematode worm, roundworm', 'Petri dish', 'laptop, laptop computer', 'file, file cabinet, filing cabinet']
78111	['sandbar, sand bar', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland']
87607	['dugong, Dugong dugon', 'projectile, missile', 'beacon, lighthouse, beacon light, pharos', 'airliner', 'spotlight, spot', 'ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin', 'solar dish, solar collector, solar furnace', 'space shuttle', 'pole', 'flagpole, flagstaff', 'crane']
86185	['obelisk', 'parachute, chute', 'geyser', 'airship, dirigible', 'flagpole, flagstaff']
77338	['geyser', 'lakeside, lakeshore', 'balloon', 'airship, dirigible', 'missile', 'pole', 'spotlight, spot', 'alp', 'radio telescope, radio reflector']
70081	['rugby ball', 'cliff, drop, drop-off', 'lakeside, lakeshore', 'balloon', 'volleyball', 'baseball', 'dam, dike, dyke', 'soccer ball', 'park bench', 'valley, vale', 'alp']
79678	['upright, upright piano', 'pool table, billiard table, snooker table', 'nematode, nematode worm, roundworm', 'groenendael', 'caldron, cauldron', 'grand piano, grand', 'bearskin, busby, shako', 'siamang, Hylobates syndactylus, Symphalangus syndactylus', 'sloth bear, Melursus ursinus, Ursus ursinus', 'traffic light, traffic signal, stoplight', 'dugong, Dugong dugon', "jack-o'-lantern", 'spotlight, spot', 'volcano', 'wing']
85195	['cinema, movie theater, movie theatre, movie house, picture palace', 'monitor', 'oscilloscope, scope, cathode-ray oscilloscope, CRO', 'spotlight, spot', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'space shuttle', "jack-o'-lantern", 'jellyfish', 'screen, CRT screen', 'volcano', 'television, television system', 'hammerhead, hammerhead shark', 'home theater, home theatre', 'stage', 'digital clock']
86171	['kite', 'drilling platform, offshore rig', 'space shuttle', 'flagpole, flagstaff', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'geyser', 'wreck', 'balloon', 'airship, dirigible', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'barn', 'church, church building', 'beacon, lighthouse, beacon light, pharos', 'monastery', 'vulture', 'seashore, coast, seacoast, sea-coast', 'parachute, chute', 'rapeseed', 'promontory, headland, head, foreland', 'volcano', 'castle', 'schooner', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus']
86170	['kite', 'drilling platform, offshore rig', 'space shuttle', 'flagpole, flagstaff', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'geyser', 'wreck', 'balloon', 'airship, dirigible', 'aircraft carrier, carrier, flattop, attack aircraft carrier', 'barn', 'church, church building', 'beacon, lighthouse, beacon light, pharos', 'monastery', 'vulture', 'seashore, coast, seacoast, sea-coast', 'parachute, chute', 'rapeseed', 'promontory, headland, head, foreland', 'volcano', 'castle', 'schooner', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus']
89876	['spider monkey, Ateles geoffroyi', 'velvet', 'overskirt', 'feather boa, boa', 'cloak', 'porcupine, hedgehog', 'geyser', 'fountain', 'tarantula', 'abaya', 'affenpinscher, monkey pinscher, monkey dog', 'cliff, drop, drop-off', 'shower curtain']
80106	['caldron, cauldron', 'nematode, nematode worm, roundworm', 'maraca']
85427	['geyser', 'projectile, missile', 'kite', 'picket fence, paling', 'wreck', 'patio, terrace', 'balloon', 'vulture', 'airship, dirigible', 'solar dish, solar collector, solar furnace', 'missile', 'parachute, chute', 'boathouse', 'albatross, mollymawk', 'water tower', 'sandbar, sand bar', 'warplane, military plane', 'mobile home, manufactured home', 'rapeseed']
80100	['red wine', "jack-o'-lantern", 'grand piano, grand', 'nematode, nematode worm, roundworm', 'spotlight, spot']
80101	['binder, ring-binder', 'table lamp', 'nematode, nematode worm, roundworm', 'letter opener, paper knife, paperknife', 'ladle', 'spotlight, spot', 'lampshade, lamp shade', 'television, television system', 'matchstick', 'candle, taper, wax light', 'monitor']
70150	['pelican', 'kite', 'white stork, Ciconia ciconia', 'maypole', 'vulture', 'goose', 'crane', 'warplane, military plane', 'parachute, chute']
84599	['handkerchief, hankie, hanky, hankey', 'nematode, nematode worm, roundworm', 'paper towel', 'sandbar, sand bar', 'ski', 'wing']
80061	['lakeside, lakeshore', 'obelisk', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'flagpole, flagstaff', 'volcano']
79373	['wig', 'skunk, polecat, wood pussy', 'snowplow, snowplough', 'fire engine, fire truck', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'cab, hack, taxi, taxicab', 'feather boa, boa']
91082	['water tower', 'church, church building', 'kite', 'picket fence, paling', 'suspension bridge', 'obelisk', 'balloon', 'lakeside, lakeshore', 'pole', 'beacon, lighthouse, beacon light, pharos', 'airship, dirigible', 'parachute, chute', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'flagpole, flagstaff', 'warplane, military plane', 'valley, vale', 'barn']
81048	['window shade', 'cinema, movie theater, movie theatre, movie house, picture palace', 'monitor', 'hook, claw', 'tile roof', 'traffic light, traffic signal, stoplight', 'wall clock', 'vault', 'screen, CRT screen', 'coil, spiral, volute, whorl, helix', 'lampshade, lamp shade', 'panpipe, pandean pipe, syrinx', 'matchstick', 'home theater, home theatre', 'television, television system']
81049	['geyser', 'lakeside, lakeshore', 'balloon', 'volcano', 'valley, vale', 'alp']
90888	['scuba diver', 'nematode, nematode worm, roundworm', 'monitor', 'volcano', 'digital clock', 'projector', 'missile', 'space shuttle', 'traffic light, traffic signal, stoplight', 'velvet', "jack-o'-lantern", 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'jellyfish', 'tiger shark, Galeocerdo cuvieri', 'abaya', 'matchstick', 'bubble', 'hammerhead, hammerhead shark']
85348	['cab, hack, taxi, taxicab', 'crane', 'monitor', 'traffic light, traffic signal, stoplight', 'streetcar, tram, tramcar, trolley, trolley car']
83160	['projectile, missile', 'analog clock', 'missile', 'bathtub, bathing tub, bath, tub', "jack-o'-lantern", 'bannister, banister, balustrade, balusters, handrail', 'spotlight, spot', 'syringe', 'nematode, nematode worm, roundworm', 'matchstick', 'digital clock']
80265	['valley, vale', 'car mirror', 'suspension bridge', 'traffic light, traffic signal, stoplight', 'sandbar, sand bar', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'maze, labyrinth']
90557	['kite', 'vulture', 'swing', 'mosque', 'airship, dirigible', 'missile', 'parachute, chute', 'pole', 'flagpole, flagstaff', 'crane', 'warplane, military plane']
79379	['goldfinch, Carduelis carduelis', 'nematode, nematode worm, roundworm', 'monitor', 'radiator', 'window screen', 'lacewing, lacewing fly', "jack-o'-lantern", 'hummingbird', 'spotlight, spot', 'theater curtain, theatre curtain', 'bee eater', 'matchstick', 'kite', 'digital clock']
89368	['warplane, military plane', 'airliner', 'airship, dirigible', 'hay', 'rapeseed', 'volcano', 'crane', 'valley, vale', 'wing', 'alp']
79276	['kite', 'balloon', 'airship, dirigible', 'parachute, chute', 'flagpole, flagstaff', 'wing', 'jellyfish']
83144	['parachute, chute', 'balloon', 'airship, dirigible', 'kite']
90889	['consomme', 'coffee mug', 'ptarmigan', 'perfume, essence', 'golf ball', 'pitcher, ewer', 'brambling, Fringilla montifringilla', 'goldfinch, Carduelis carduelis', 'vase', 'balloon']
90079	['hay', 'geyser', 'lakeside, lakeshore', 'beacon, lighthouse, beacon light, pharos', 'torch', 'planetarium', 'traffic light, traffic signal, stoplight', 'dugong, Dugong dugon', 'dam, dike, dyke', 'spotlight, spot', 'flagpole, flagstaff', 'volcano', 'church, church building', 'alp', 'barn']
78801	['binder, ring-binder', 'parachute, chute', 'missile', 'monitor', 'book jacket, dust cover, dust jacket, dust wrapper']
74968	['flagpole, flagstaff']
80082	['car mirror', 'obelisk', 'traffic light, traffic signal, stoplight', 'pole', 'flagpole, flagstaff']
90346	['lakeside, lakeshore', 'envelope', 'web site, website, internet site, site', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland', 'cliff, drop, drop-off']
83156	['parachute, chute', 'hay', 'geyser', 'obelisk', 'beacon, lighthouse, beacon light, pharos']
78809	['parachute, chute', 'mountain bike, all-terrain bike, off-roader', 'balloon', 'jeep, landrover', 'oxcart']
80089	['triumphal arch', 'crane', 'street sign', 'pier', 'suspension bridge']
79408	['nematode, nematode worm, roundworm', 'monitor', 'maraca', 'pool table, billiard table, snooker table', 'jellyfish', 'teapot', 'hammerhead, hammerhead shark']
85603	['shovel', 'nematode, nematode worm, roundworm', 'hair slide', 'wallet, billfold, notecase, pocketbook', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'traffic light, traffic signal, stoplight', 'volcano', 'jellyfish', 'hammerhead, hammerhead shark']
88597	['patio, terrace', 'unicycle, monocycle', 'torch', 'pole', 'crutch', 'traffic light, traffic signal, stoplight', 'bannister, banister, balustrade, balusters, handrail', 'parking meter', 'turnstile', 'chime, bell, gong', 'candle, taper, wax light', 'sliding door', 'restaurant, eating house, eating place, eatery']
